Comment,Type,Predicted_Type
75高分低分完全由视角决定两者都值得但是可以肯定罗素兄弟真的是非常非常的无聊了作为DC粉还是非常酸的一方面是羡慕漫威这11年的成就二是不知道何时才能在大荧幕上看到自己喜欢的角色最后集结的部分确实一身鸡皮疙瘩但是后面近接的一个龙鸣长镜头又毁了第一部看的MCU电影是美队1最爱的也是美队我队这么美好的结局给罗素拍成这样我真的是气啊,一般,差评
系列至此已经基本与电影无关了电影只是作为角色与观众互动的媒介以便给初代复联英雄一个体面的结局分不清是导演在创作还是观众在创作远不如第三部,一般,差评
没有粉丝滤镜只是觉得三个小时坐的有点难受没有想象中预期的好情怀大于电影本身不过想要一个队长那样的翘臀嫩男做男朋友,一般,好评
爆米花片而已,一般,好评
其实觉得开头不久雷神砍掉灭霸的头给大家报完仇就可以了剩下的硬凑的作为彩蛋看就还行美队吐槽自己的翘臀那段看不够～接下来就期待着寡姐的个人主题片了～,一般,好评
我不是粉丝都看出来好多bug了而且对非粉丝群体来说真的不算一部合格的电影,一般,好评
作为21部电影铺垫的终章实在不能接受其质量两个主要角色的死都没有配得上应该有的煽情铺垫终局之战缺少把人心提到嗓子眼的牺牲与失败甚至终局之战都缺少让我AB循环的意愿期待太高很难过,一般,好评
桃總的翹臀出道的女團費儒的感動rdj結尾居然給簽了全名他給粉絲可都是簽縮寫的啊,一般,差评
电影时间长得令人难以忍受 除了莫名其妙的死亡就是乏味地堆砌笑料 硬塞进来的煽情片段怎么就那么廉价呢 钢铁侠鹰眼队长蚁人等等的家庭生活原本可以成为很好的亮点 偏偏剧组把预算都给了强加出来的宇宙大战 而且还完全忽略了时空旅行的规则 未来的你杀死了现在的你 所以 为什么未来的你活得好好的钢铁侠死不瞑目真的不是没道理 编剧太坑了,一般,好评
前三刻钟拖沓无聊到度秒如年展示了真正的时间穿梭后面去找宝石了各种见老妈见老爸见老情人桥段其实还不错但是鹰眼大妈拖戏时间还是太多了呕惊奇大妈既然这么屌拿到手套为什么要黄油手强行发便当简直按头叫你们哭泼秃死透惹也没有戏份但是有西西版的jarvis哇感动一秒,一般,好评
是非成败转头空青山依旧在几度夕阳红一个响指喜相逢古今多少事都付原石中,一般,差评
春晚的节奏依然会看但依然无感,一般,差评
三星不能更多了前面找石头看得我都快睡着了就后面群像大战的时候好看些整体不如上一部看之前还犹豫要不要补惊奇队长怕内容衔接不上结果还好没补惊奇就出来打个酱油是因为太强了怕直接秒杀霸霸军团所以才安排最后出场吗,一般,好评
三星半,一般,差评
作为冬兵的人迷想到这可能是最后一次能在大银幕上看到Bucky了为了最后五分钟去看的情怀大于所有演员脸上的时光痕迹令人感慨其实场面和故事都做得不好娜塔莎和铁人牺牲的时候哭了为Nat不能参与最后的决战遗憾也不理解为何她和Vision都是复联一员却连一个葬礼甚至一个花圈都没有只能被爱的人默念几句最后想说不要为这种为了票房和周边收入什么都干得出来的公司真情实感不值得,一般,好评
怎么会这么啰嗦,一般,好评
还可以,一般,好评
罗素兄弟显然是在这种集卡式的剧情里丧失了对每一场戏的控制力本应该用镜头语言营造出情绪和氛围现在却变成了明星的一个又一个特写场与场之间毫无过渡应该是保密策略+明星制让传统的拍摄都失控了加上多种结局的拍摄连导演都不知道最后呈现的样子美队2美队3复联3都是大制作罗素兄弟做得很好感情戏在水准之上而这一部全都不见了唯一的解释是他们丧失了对影片的控制力导演层面与项目层面影片在成为新世代文化事件的同时却也失掉了原本应该拼凑的最后一块电影拼图意料之外情理之中这就是硬币的一体两面吧,一般,好评
其实复仇者联盟3就已经是结局了这个4是狗尾续貂卖弄情怀然后承上启下罢了完全是胡闹一样故事并不好看更加不能自圆其说不过漫威倒是有一个本身会在后面的影视剧中把这个故事给说圆了比如现在热播的旺达幻视后面还会继续说圆再不好看也比华纳的DC好看多了,一般,好评
这么看来前半段的反高潮反套路都是假的最终也仅是完成了一个回顾而已不过铁人和美队都圆满了,一般,差评
谁是亲儿子一目了然有些情侣角色都认不全就不要来电影院讲废话了好吗,一般,差评
期待过头了,一般,差评
我人生中看的第一部 IMAX 竟然就是22部漫威电影的传奇终章如果剔除感情因素也就是个三星之作但是每一代人都有陪伴自己长大的英雄哪怕只是列队出来告别就能让人热泪盈眶更何况这部多少还有一些曲折情节我很喜欢好友菲哥的短评他说他们学会了与过去和解我们却没有学会向他们告别,一般,好评
拍的挺一般的其实就是部粉丝狂欢电影和头号玩家水平差不多,一般,好评
编剧强项是戳泪点逻辑实在不忍深思,一般,差评
漫威11年终于终局之战时空穿越的老梗漫长的3小时只有半小时打斗有情怀地交代了主要人物的结局是的我最喜欢的两个挂了,一般,好评
"糟糕的终局各种逻辑上的漏洞实在是让人无法忽略
很难想象新复仇者联盟如何撑起十年",一般,差评
咋滴雷神＋美队＋钢铁侠打不过一个没带手套的灭霸,一般,差评
非常普通,一般,差评
好吧我的确不是妇联粉也没必要勉强所以直到最终章才第一次走进电影院主要还是为了在杭州打发一晚上时间不过仍然能看出本片的情节设定和春晚氛围更多是情怀而非电影本身了,一般,差评
爆米花电影就不要刻意用文戏来刻意拉长时间啊前半段真是坐如针毡文戏尴尬的要命,一般,差评
好好好看过了看过了,一般,好评
"霍华德那句我一直把个人利益置于集体利益至上对应钢铁侠的结局有点让人难受纽约那次是他扛着核弹飞向太空这次是他带上手套牺牲自己第一部钢铁侠结尾他说我就是钢铁侠这次结尾他说我可是钢铁侠有始有终他一直是很好的他I love him three thousand times此外替寡姐抱不平她心里复联第一其他复联的人复联都排在内心第二第三可能女性都倾向于默默付出但不说吧对比另外一位女神可以说角色本身都挺滑稽和智障的电影里她的傲慢和俾睨众生的自大不会让影迷厌恶就奇怪了我甚至觉得导演和她有仇",一般,好评
一般般一堆人说什么情怀情怀真有那么深情吗就是普通的电影而已非要盲目跟风,一般,差评
比还行要好看那么一丢丢,一般,好评
boring,一般,好评
就真的很一般啊笑点泪点都有但是不戳我,一般,差评
论漫威是如何做到一边让人emotion一边让人想吐的 anyway 期待雷神4了,一般,好评
"1地球人欢迎灭霸莅临地球观看复仇者联盟大阅兵灭霸地球人必死

2剧情宛如一出年会就俩环节投屏放映两小时回顾漫威宇宙全系列电影再邀请所有主创合影留念嘉宾颁发荣誉退休勋章邪恶的紫女巫灭霸不请自来你们为什么年会不请我我要诅咒你们在座最漂亮的公主五年后手指戳到纺锤尖陷入沉睡

3其实我不怕角色死亡反正漫威有一百种方式让他们复活但我怕演员老去借角色之死告别电影那就真的角色死亡了

4电影最令我感到失落的是每个超级英雄的人物弧光最终变成了一种疲软的退休宣言每分每秒都写着这不是你的个人电影你得给其他人留几个镜头先前个人电影逐步丰满起来的人物维度在这部阅兵式电影里只被允许展现单一侧面我知道我永远错过了那个答案

再见最好的超级英雄们",一般,好评
喜欢钢铁侠三星给妮妮～,一般,差评
一边是在过去的MCU里各种串场让人想起他种种的好一边是无法挽救的剧情和拖沓的叙事大概只有一言难尽可以形容,一般,好评
封神榜我竟然看过这么多漫威以至于看懂很多梗然而最惊喜的梗还是勒保斯基先生,一般,差评
真的就还行去看完全是为了自己这段十年旅程能有一个交代另外罗素兄弟少给自己包揽过多荣耀终战能有这个票房靠的是漫威迪士尼十年间各个导演演员和每一位职员的付出与建立,一般,好评
wat里面的爱情观无法苟同且非常挑衅鹰眼那么多挚爱怎么亲得上去他老婆啊还有个美队拉人钢铁侠入伙垫背然后自己去找回梦中情人你配得到幸福吗,一般,好评
导演编剧水平拉低了成片质量使得电影沦为了一部强行结尾让角色落幕的平庸之作甚至消磨了上一部在不经意间透露出的些许宿命感继续回到了传统超英的套路甚至不及套路的合格水平最后成为了一场大型的漫威英雄阅兵秀,一般,好评
bug太多即使有漫画支撑也难逃烂尾一部各家粉丝并不买帐的粉丝电影多年看下来只能说这是个念想但你非要说这部是情怀我就很难做你朋友了哦,一般,好评
等一场别离盛大的别离,一般,好评
还不错挺不容易的这么正能量所有人都回归家庭的结局但是远远没有到熬夜看首映的地步    我去凑了这个大热闹现在眼睛睁不开喝了咖啡手发抖不值得啊,一般,好评
"所有的硬伤都没有什么合理的解释剧情其实挺二的也就是情怀撑着而已我买了票坐在影院入口等着这时听见柜台里两人开始讨论剧情我赶紧制止了他俩可别在这把我给剧透了
对了最大的亮点就是美队很合理的说出来漫画中那句非常不合理的台词九头蛇万岁",一般,差评
说电影好都是情怀感情分占多结束也会有点舍不得灭霸的世界观是值得回味的我们都是宇宙的囚徒,一般,差评
爱你遍的时候我想到的却是追风筝的人前段时间看的现在还是觉得前半部分太冗长了,一般,好评
为了集齐豆瓣2019年度电影纪念徽章才看的如果你不喜欢这部电影说明他不是为你准备的故事的终章是为读过故事的人准备的热评第一的这句话仿佛就是为我而写的看热闹多过看情怀所以我对这部电影也没有苛求一个关于电影题外话的小事倒是让我很感动关于钢铁侠的名字 Tony看过复联1和复联2也看过钢铁侠但一直本能性的遗忘钢铁侠名叫 Tony Stark 这件事这让我想起有一个叫 Tony 的同事非常喜欢钢铁侠今天看这部电影的时候才发现 原来钢铁侠的名字就是 Tony他用了自己最喜欢的英雄人物做自己的英文名这个普普通通的名字里蕴涵着他的英雄梦我想这就是大男孩们的情怀吧I love you three thousand times,一般,差评
