Comment,Type,Predicted_Type
报看,一般,好评
"+
本以为是一部常规的反英雄超英片就跟隔壁的自杀小队一样没想到被将了一军竟然是一部关注心理健康的片子与大boss Sentry的战斗被具象化成了协助其与抑郁症抗争的过程这一部可以说是漫威超英片历史上的最大突破了观众谁都想不到敌人不是什么反社会外星人政府高层而是不健康的心理状态
五一档进度37",一般,差评
漫威再给我喂屎我真的会杀人,一般,差评
"迪士尼把漫威卖了吧求求你了整个儿
玩尬的",一般,差评
"真的是尬的很
漫威已经沦为笑柄自我感觉良好的样子看的让人可笑～
完全没有逻辑硬拍硬觉得大美丽世界第一英雄们宇宙无敌～
真是呵呵",一般,差评
好看在哪我请问,一般,差评
拍得并不好看情节动作场面都没什么好看的并且越来越俗套现在超英电影里插科打诨都已经是标配了新意在于这是漫威第一次讲述这样的主题一个生活里的loser带着大篇幅来拍主角们的精神失态往事真正的心理问题靠着扩张自己的创伤阴暗面来武装自己A故事与B故事都指向一个终点抛下过去干净做人结尾的新闻发布会让这几个人从干脏活的人成了上得了台面的新复联导向团体的集体胜利多奉劝世界要团结别单干自救很难有能力大家多帮衬帮衬,一般,差评
"人物塑造稀碎
吧唧是帥的但也只給帥5秒Yelena也是很單薄還是我中間落下太多作業
PS金逸影城IMax真的吵死了只有在這看的時候手錶會爆90分貝提示
PPS BJIFF的時候我還覺得怎麼電影節的觀眾素質還良莠不齊讓人遺憾今天普通場分分鐘讓我看到部分個體的觀影素質堪憂程度左右兩邊屏幕都高亮右邊情侶一個不斷問蠢問題一個樂此不疲的回答然後女的突然來公事全程高亮玩手機說話也超大聲敞開聊我真想飛踢",一般,差评
无功无过外国片减一星,一般,差评
其实商业上我很理解漫威困境但好歹稍微塑造一下人物吧推new avengers结果重心全在完全没展示魅力点的哨兵身上以前只是难看吧倒没犯这么低级的错误还有那慢动作打戏实在太好笑了,一般,差评
本来就不喜欢inside out2结果现在又搞了个真人土味转制版实在很难绷但架不住它是真好笑啊比队4更上一层楼一款属于欧美人的包饺子大电影巴基骑着摩托扛着rpg闪亮登场差点给我笑到椅子下面去你们又是在招魂谁我不说哨兵是在cosplay法老王吗明面上捧皮尤但c位分明是Bob哥but who r U感觉盾冬这对确实只需要个盾同人女就能嗑以及不要再给384仰拍镜头了还觉得那张脸不够残忍吗这操作和把美队2摩托戏和这部并在一起剪对比视频不出上下的恶毒,一般,差评
除了结尾还算惊喜别的部分只想点播一首孤独患者给老美,一般,差评
"前一小时1星半话痨乏味无趣
冬兵出来以后2星比之前1小时能好看一丢丢
鲍勃黑化以后勉强给个3星吧黑化鲍勃真的很酷但是镜头太少漫威最近是不是很缺钱
不推荐等着网上看就行真不用去电影院",一般,差评
行行行你们漫威把初代全部送走现在武力设定动作设计人物弧光上都玩不出新花样了就给我来这套将心灵疗愈进行到底的鬼把戏是吧冬兵大爷带一堆战五渣又要颜值担当又要物理输出其他人就特么负责打嘴炮你闹我呢漫威你看着我的眼睛告诉我你真的就准备拿这个草台班子拍复联5吗,一般,差评
我记得不是有六个人吗,一般,差评
乱七八糟拖沓无聊,一般,差评
为什么不多打打🤔,一般,好评
平庸之作,一般,差评
黑寡妇2失败者联盟故事勉强完整剧情寡淡如水决战十分儿戏,一般,差评
漫威电影狗屁的纯工业化流水线产物,一般,差评
别去看 别去看 别去看,一般,差评
在影院独自包场看了集又臭又长的美剧,一般,差评
漫威啊漫威你这是把回光返照当文艺复兴了吧雷霆特工队看完我仿佛被按头灌了一壶工业废水又酸又涩还带塑料味满分五星打一星都是给哈雷摩托的广告费面子毕竟人家ADV骑得再拉风也救不了你这坨缝合怪剧本,一般,差评
看到最后半小时觉得只有最后半小时好看看完片尾觉得片尾比整部电影都好看不是说没有优点打戏虽然全套招+行活但起码没有乱晃乱剪美队3那种抄袭谍影重重不到位的陋习没有延续下来这是万幸鲍勃的人设还算完整并非角色弧这货没有弧光可言电影的高潮部分也是因为对鲍勃人设的展现而具有张力瓦伦蒂娜这个角色比较有趣上次见到这么有趣的反派角色还是自杀小队的沃勒阿耶那部烂片里的不是肛恩拍的那个脸谱大妈A24的人参与多少让电影的某一部分时刻有了一点影像上的质感但也不能挽救整部电影本质上依然是注水美剧的事实MCU依然不堪入目但起码比起前几年算是回光返照了一点对于目标受众来说简直应该振臂三呼万岁最后MCU真他妈浪费演员欧嘉柯瑞兰寇这种美女脸都不露一下,一般,差评
两星半弗如自杀小队,一般,差评
文戏尴尬武戏无聊工业垃圾后悔去电影院送钱,一般,差评
上厕所错过了据说全片最精彩的打戏两分钟过于老套的情节模式化的角色不是因为陪别人看自己是不会去电影院浪费钱的,一般,差评
全程等模仿大师复活,一般,差评
漫威有自己的全面啟動,一般,差评
能看出漫威工业水平真是下降了不止一点节奏慢得不像是类型片大量的废戏对剧情推进和人物塑造起不到任何作用角色塑造更是严重失衡为了捧寡妹加了太多废戏反而幽灵美国密探巴基的人物曲线却不饱满了尤其是幽灵出场性格塑造就不明确到第三幕救人的时候更是感觉很突兀她的曲线根本就没达到向救人的英雄的转变最后又是上伐木累价值观太土太突兀了动作戏更是毫无记忆点和创意少而糙也就巴基的几个动作能看打哨兵那场堪称灾难特效声音一团糟特别僵硬第三幕居然又是嘴炮不说这种精神空间具像化的情节也太电视剧了我一下梦回CW闪电侠了嫁接的喜剧类型也非常低级就是搞反差最简单也是最低级的喜剧类型这么多性格迥异的角色真的是浪费,一般,差评
25星暧暧内含光EVA盗梦空间红辣椒广岛源原子弹下的黑影,一般,差评
越看新出的漫威电影只会越来越怀念以前的这拍的都是什么鬼啊反派哨兵也不够看啊,一般,差评
太丧太无聊无聊到什么程度呢我看4dx一会就睡着了震醒过来又接着睡选角甚至没有一个合眼缘的,一般,差评
这电影跟诈骗没啥区别,一般,差评
"BORING全片加一块没最后的几张海报有意思这是看哈利奎因眼红到失心疯死马当作活马医做出来的老瓶装老酒的流水线流水账么

自杀小队的核心最重要的是玛格塔的颜换一个你猜她还能成功么二代黑寡妇只能说毫无记忆点另一个是与超英不同的反无论是蠢也好萌也好鲨鱼就是个成功的案例而反例就多了其他你记不住的配角都是反例再看雷霆集平庸之作反派靠爱与和平解决危机你听听这合理么

只能说欢迎来到超英电影的垃圾时间",一般,差评
鸡汤太多又一部漫威扑街片,一般,差评
加了A24味道的奶茶新品想念巴基演飞黄腾达了,一般,差评
乏善可陈,一般,差评
十分不喜欢各种想一出是一出的桥段强行拼凑有点像公路片却没有惊奇和逻辑可言坐我右边那个男的真的全程笑得很大声很夸张我这辈子没有这种体验像对着你耳朵发出很恶心的怪笑声真的很影响我看电影而且几乎是每个烂笑梗都会这样这个反派还是太反常规了为了结局的战胜导演怎么编都行个人感觉超级无聊不过电影质感还可以毕竟前阵子看的猎鹰连电影我觉得都算不上,一般,差评
你没救了别拍了管你是凯文费奇还是A24甚至是各路导演你拥有你的模版后管是哪个导演哪个厂牌都掩盖不了漫威的乏味,一般,差评
电影挺无聊的作为一部爆米花电影动作浅尝辄止笑点浅尝辄止最终boss太强一帮英雄也只能靠嘴遁了英雄的聚集也是强行瓦伦蒂娜把一帮人聚集起来你一键销毁就行了还一定要设个倒计时这个剧情真让人翻白眼也就是我看了烂出天际的黑寡妇了解过美国密探不然光这些角色就给观众设了门槛都是漫威第四垃圾阶段的遗毒啊我实在get不到皮尤这个演员的颜演技也不好不坏但是她资源又好你说气不气人,一般,差评
太失望了通篇的烂白话烂梗和鸡汤话疗哨兵感觉像痴呆啊我们都有童年阴影我们做好朋友吧对了模仿大师出现的意义是什么,一般,差评
什么black blue版的银河护卫队+爱丽丝梦游仙境啊剧情不够嘴炮来凑可是嘴炮都写得这么水亡了亡了亡了,一般,差评
我一想到我花了五十块在电影院坐牢两个小时就看了部这种东西我就觉得自己命苦 你猜我看超英是想看啥是想看拥抱一下拯救世界吗,一般,差评
4分真的难看只有冬兵出来的时候让人眼前一亮感觉是来救场的结果后面冬兵也垮了动作戏不多场面也很少全是无聊的打嘴炮动不动就是童年阴影的心理疗养片也有可能是我不太喜欢皮尤资源太好了全场都围着她转,一般,差评
我没看睡着完全是因为我不困,一般,差评
用爱感化反派人格真的不想拍可以不拍,一般,差评
这哪有改进,一般,好评
有时候真的为吧唧感到可惜曾经有过盾铁这种自信友爱又强大的朋友和对手现在只能沦落到和塔可队长和二代黑寡妇这些遇事就把家庭创伤拿出来卖一遍惨的巨婴们组队,一般,差评
雷霆特工队最粗制滥造的一点一个战队里竟然三个能力同质化的减配版美队美国密探红色卫士冬兵一个减配版黑寡妇还拙劣的模仿死侍的嘴炮属性一个超级加强的男版兰琪甚至片子里可以玩兰琪的喷嚏变身梗一个减配版幻影猫其次动作场面极其糊弄,一般,差评
平庸无聊动作戏很迟钝全片就只有冬兵出场那短短两三分钟给我帅到了幸好没有那么多自以为是的幽默其实预告片看到反派那么超标就知道最后肯定是打感情牌给他感化了但没想到说教这么长看一超英片还要给我当爹上课tmd,一般,差评
漫威就跟片里瓦伦蒂娜一样非要再折腾复联,一般,差评
我以为是穿越了看了老片呢都2025年了还是那个套路绝了我腻了,一般,差评
只想做皮尤的狗🥰🥰🥰🥰,一般,差评
好难看漫威的光辉在复联4后荡然无存,一般,好评
能把超英电影拍的这么无趣从剧情动作戏文戏互动到角色塑造都无聊俗套到在电影院求漫威别拍了那些尴尬的鸡汤和拥抱戏份你们真的不会笑场嘛演员没问题真的都很努力了剧情稀薄到流水线质感都称不上,一般,差评
